text,size
instructors,2
insurance,2
intact,2
intense,2
intensified,2
interacted,2
interaction,2
intercept,2
intercepted,2
intercourse,2
intermediaries,2
intern,2
interpreted,2
intervened,2
invasive,2
invested,2
invitation,2
invoked,2
involve,2
iphone,2
ire,2
iron,2
irony,2
irrelevant,2
islamist,2
island,2
israel,2
itinerary,2
jamie,2
jathrans,2
jeffrey,2
jeopardy,2
jerry,2
jerusalem,2
jesse,2
jihadist,2
jirenuwat,2
johnson,2
jones,2
joseph,2
journalism,2
journey,2
judgment,2
julian,2
julie,2
jump,2
jumped,2
justified,2
kai,2
kalpesh,2
kaplan,2
karen,2
kellyanne,2
kentucky,2
keynote,2
khalifa,2
khan,2
khanna,2
khosrowshahi,2
kicked,2
killary,2
killman,2
kimmel,2
kinds,2
kirillovs,2
kits,2
klion,2
kolkata,2
kolodny,2
konstantin,2
koreas,2
krylova,2
kure,2
ky,2
labor,2
laden,2
lady,2
lake,2
lakhta,2
lamented,2
landing,2
landlermarch,2
landsverk,2
largescale,2
larissa,2
lashed,2
lasted,2
lately,2
latter,2
laughed,2
launched,2
launder,2
leap,2
learn,2
lebaneseamerican,2
leeches,2
leftists,2
leftleaning,2
leftwing,2
legitimate,2
leniency,2
lesley,2
lesson,2
lester,2
letting,2
levchenko,2
leveraging,2
levers,2
lewandowskis,2
licensing,2
lightly,2
liked,2
likewise,2
lincoln,2
lindsay,2
lip,2
liptonfeb,2
lisa,2
litigating,2
litvinenko,2
lived,2
liz,2
loan,2
loans,2
lobbyists,2
logical,2
longestserving,2
loopholes,2
lott,2
loud,2
louisville,2
loves,2
loyalist,2
lung,2
luxurious,2
lynsea,2
maine,2
maintenance,2
majorities,2
maker,2
malted,2
malware,2
manipulate,2
manipulation,2
maples,2
maps,2
marble,2
marginal,2
marijuana,2
marketplace,2
markey,2
marriage,2
martinelli,2
mastered,2
materials,2
mays,2
mcintire,2
mckeon,2
measured,2
mechanisms,2
medias,2
medicine,2
medicines,2
meets,2
membership,2
memorable,2
memorial,2
mendacious,2
mental,2
merits,2
merkel,2
metoo,2
meyers,2
midnight,2
midth,2
midwest,2
mikiebarb,2
militant,2
millennials,2
mills,2
milwaukee,2
mine,2
minorities,2
mired,2
misbehavior,2
mischiefs,2
miserable,2
misled,2
missiles,2
mississippi,2
mistake,2
mistakes,2
mistrust,2
misuse,2
misused,2
mitchell,2
mix,2
mob,2
mobilization,2
mobstyle,2
mocking,2
mode,2
mogul,2
mondays,2
moniker,2
monstavicius,2
moon,2
morally,2
morris,2
motive,2
motor,2
mounted,2
mouth,2
movies,2
msnbcs,2
muddy,2
mukasey,2
multifaceted,2
murky,2
murray,2
mused,2
muslims,2
mutation,2
mysterious,2
naked,2
narrowly,2
nationalism,2
native,2
natos,2
nauert,2
navalnys,2
nave,2
navigation,2
navy,2
nearby,2
nearing,2
neck,2
negative,2
negligible,2
negotiate,2
negotiator,2
neighborhood,2
neighbors,2
nevada,2
newspapers,2
newt,2
nicole,2
nikki,2
nixs,2
noah,2
non,2
nonprofit,2
norm,2
norman,2
notched,2
noticed,2
nottoodistant,2
novel,2
novichok,2
novosti,2
nuance,2
nuri,2
objecting,2
objectivity,2
observed,2
obsessing,2
obsession,2
obstructed,2
obstructing,2
occupying,2
oceanfront,2
oconnor,2
odd,2
offlabel,2
oligarchy,2
oneill,2
opaque,2
opinionryan,2
opposes,2
opposite,2
optimistic,2
orange,2
orchestrated,2
orchestrating,2
organizers,2
ortega,2
ostensibly,2
oust,2
ousted,2
outcry,2
outlet,2
outlines,2
outperform,2
outreach,2
outward,2
overarching,2
overhaul,2
overlap,2
overnight,2
oversee,2
oversees,2
overthetop,2
overthrow,2
overture,2
overweight,2
overwhelms,2
owning,2
pack,2
pad,2
paige,2
painted,2
painter,2
panders,2
pardoning,2
parent,2
parking,2
parted,2
partial,2
participated,2
partnerships,2
partys,2
passengers,2
passing,2
passive,2
patch,2
patent,2
patriotic,2
pays,2
peak,2
pearl,2
pelosi,2
penchant,2
penetrate,2
peninsula,2
peoples,2
perceives,2
perfectly,2
perlroth,2
permanently,2
persian,2
persistent,2
persuaded,2
peterbilt,2
photographer,2
pic,2
pick,2
pickering,2
pickup,2
piling,2
pinedo,2
pipelines,2
pitched,2
pitches,2
planes,2
planet,2
plate,2
plausible,2
playboy,2
players,2
pleading,2
podium,2
poe,2
pointing,2
poisoned,2
polite,2
politician,2
politicized,2
poll,2
polyakova,2
pools,2
poor,2
pope,2
population,2
populism,2
populists,2
portion,2
portrait,2
ports,2
pose,2
posing,2
positioned,2
possess,2
postcold,2
posters,2
posting,2
poston,2
pound,2
practical,2
precise,2
predated,2
preferred,2
prefers,2
premature,2
prescient,2
presents,2
pressured,2
pretending,2
pretends,2
prevail,2
prevailing,2
prevented,2
preventers,2
prevents,2
pried,2
primaries,2
primer,2
principles,2
proactive,2
probing,2
proceed,2
processes,2
proclaim,2
producer,2
producing,2
profit,2
programs,2
prohibit,2
prominently,2
promotion,2
promotional,2
promptly,2
pronounced,2
pronouncements,2
propel,2
propelling,2
properly,2
proposals,2
prosecution,2
prospects,2
proves,2
proving,2
provoke,2
prowess,2
proxies,2
proximity,2
publicity,2
pull,2
pulled,2
pulling,2
punches,2
pune,2
punishable,2
punitive,2
pure,2
purview,2
puzzled,2
qualified,2
quester,2
quote,2
quoting,2
races,2
rachel,2
racial,2
radio,2
raft,2
raid,2
railways,2
ranged,2
rapidly,2
ratings,2
rationale,2
rattled,2
rdif,2
reacting,2
realizing,2
reaping,2
rebel,2
rebuild,2
rebuilt,2
rebut,2
receives,2
reception,2
recognizes,2
recollection,2
recommendations,2
reconcile,2
reconciliation,2
recruiting,2
recusing,2
reelected,2
refer,2
reference,2
references,2
reforms,2
refugees,2
refusal,2
regarded,2
regimes,2
regional,2
registered,2
regrettable,2
regrouping,2
regular,2
regulates,2
rein,2
reinforced,2
reiterated,2
rejection,2
relative,2
relatives,2
relayed,2
relentless,2
rely,2
remedy,2
reminded,2
reminder,2
reminding,2
repairs,2
repeat,2
representation,2
repressive,2
reprisals,2
republicanled,2
requiring,2
resembling,2
reserves,2
residences,2
resign,2
resigned,2
resilience,2
resist,2
resistant,2
resisting,2
respected,2
respecting,2
respects,2
restart,2
restrained,2
restricted,2
resulting,2
retaliated,2
retaliating,2
retreated,2
revelation,2
reversed,2
reviewing,2
revive,2
revived,2
revolution,2
rhetorical,2
ria,2
rich,2
rid,2
ridicule,2
ridiculed,2
rifle,2
risked,2
rodrguez,2
rogue,2
roiled,2
rolled,2
rolling,2
ronald,2
roose,2
root,2
roots,2
rosenberg,2
rosenbergmarch,2
royal,2
royalties,2
rss,2
rt,2
rubles,2
rural,2
rushed,2
russiaaligned,2
russianlanguage,2
rust,2
ruthless,2
ryan,2
rybolovlevs,2
ryn,2
saddam,2
sadly,2
safely,2
safer,2
saga,2
salisbury,2
saltillo,2
salvage,2
sam,2
samesex,2
sanchez,2
sanderss,2
sara,2
saters,2
satire,2
satisfy,2
scared,2
scenario,2
scene,2
scenes,2
schism,2
schuchat,2
schultz,2
script,2
scrutinize,2
sean,2
season,2
seasoned,2
seasons,2
secretly,2
secrets,2
seduce,2
seduction,2
seeks,2
selection,2
selfdescribed,2
semple,2
sentiment,2
serraj,2
seth,2
settle,2
settled,2
shady,2
sheer,2
sheriff,2
sheryl,2
shield,2
shipments,2
ships,2
shoulders,2
shouldnt,2
shoving,2
shrinate,2
shrinking,2
shulkin,2
shutdown,2
siblings,2
sidestep,2
sight,2
significance,2
silicon,2
silvio,2
singapore,2
sinister,2
sinking,2
sites,2
sixyear,2
skeptically,2
skill,2
skyline,2
slash,2
slide,2
slightly,2
smiling,2
smoke,2
snapshot,2
snyder,2
soccer,2
soften,2
software,2
solberg,2
sole,2
solid,2
solutions,2
solve,2
solving,2
soot,2
soros,2
sorry,2
soul,2
sounded,2
specialize,2
spectacle,2
spectrum,2
speculate,2
spells,2
spheres,2
spill,2
split,2
spotlight,2
squad,2
sriskandarajah,2
stabilize,2
staffers,2
staging,2
stairs,2
stake,2
stalin,2
standing,2
starr,2
statesponsored,2
statesrussia,2
stationed,2
statistics,2
stature,2
stays,2
stcentury,2
steadfastly,2
steak,2
stengel,2
stephanie,2
stephens,2
stewart,2
sticking,2
stir,2
stops,2
stoutenberg,2
strained,2
strands,2
strangers,2
stream,2
stretched,2
strict,2
strike,2
string,2
strongman,2
struggle,2
struggled,2
studied,2
stymied,2
subjected,2
submarine,2
submit,2
subplot,2
substantial,2
subversion,2
subversives,2
successor,2
sudden,2
suffer,2
sufficiently,2
suggestive,2
suit,2
sundays,2
supply,2
supportive,2
supreme,2
surge,2
surrogates,2
surveil,2
survival,2
surviving,2
susan,2
swamped,2
swift,2
swimming,2
swinging,2
syrian,2
syrias,2
systematic,2
tab,2
tale,2
tallest,2
tamper,2
tangible,2
tapes,2
tarnish,2
taxpayers,2
teach,2
teaching,2
teachout,2
technical,2
techniques,2
teenagers,2
temporarily,2
tended,2
tendencies,2
tentatively,2
terrain,2
terrorist,2
terrorists,2
thedailyadsnytimes,2
thedailynytimes,2
themes,2
theo,2
thick,2
thoughtful,2
thoughts,2
thousand,2
thrall,2
threads,2
threatening,2
threatens,2
throw,2
throwing,2
thrust,2
thuglike,2
thumb,2
ticked,2
tigers,2
tight,2
tightened,2
tilt,2
tim,2
timess,2
tiny,2
tip,2
tipping,2
tired,2
tirelessly,2
titfortat,2
tobin,2
todd,2
toeniskoetter,2
tom,2
toronto,2
touch,2
touted,2
tracked,2
trademark,2
tradition,2
traditionalists,2
traffic,2
trafficking,2
trained,2
traitors,2
traits,2
tranche,2
transferred,2
transportation,2
treated,2
treatments,2
treats,2
treaty,2
trevor,2
trial,2
tries,2
tripoli,2
tropes,2
troubled,2
troubling,2
trucked,2
truly,2
trusts,2
trustworthy,2
tumultuous,2
tune,2
turkeys,2
turmoil,2
twothirds,2
ugly,2
ukrainians,2
ultimate,2
unacceptable,2
unaccountable,2
unapproved,2
unaware,2
uncomfortable,2
unconfirmed,2
uncovered,2
underestimate,2
undergo,2
undermined,2
underscored,2
underscores,2
underscoring,2
understandably,2
undertaken,2
undue,2
uneasy,2
unemployment,2
unfamiliar,2
unfriendly,2
unheardof,2
unidentified,2
unified,2
unite,2
universitys,2
unnerving,2
unpopular,2
unpredictable,2
unproductive,2
unproven,2
unseen,2
unspecified,2
unthinkable,2
unverified,2
unwilling,2
upheaval,2
uproar,2
uranium,2
urge,2
urgency,2
urgently,2
users,2
usual,2
utah,2
va,2
vacation,2
valley,2
value,2
vanity,2
vashukevichs,2
vastly,2
venezuela,2
venues,2
vetoproof,2
victoria,2
vietnam,2
viewers,2
villains,2
vindication,2
vindu,2
violate,2
violates,2
vision,2
visiting,2
visitor,2
vital,2
vivid,2
vogel,2
volatile,2
voluntary,2
volunteers,2
vtb,2
wade,2
wages,2
waging,2
wagons,2
waited,2
wake,2
walters,2
wanting,2
warmer,2
warring,2
warsaw,2
wary,2
wasted,2
weakening,2
weaponry,2
wed,2
weeklong,2
wef,2
weighed,2
weird,2
wellcontrol,2
wellknown,2
werent,2
wests,2
whatsoever,2
wherever,2
whistleblower,2
whoever,2
widespread,2
wifes,2
willingly,2
willingness,2
withheld,2
withholding,2
withstand,2
witnessed,2
witnessing,2
woes,2
wolffs,2
wonder,2
wonderly,2
wongpin,2
wording,2
workplace,2
wrapped,2
wray,2
wrist,2
writes,2
xenophobic,2
yelling,2
yeltsin,2
yielded,2
youd,2
youth,2
yushchenko,2
zayed,2
zones,2
abating,1
abbvie,1
abducted,1
aberration,1
abetted,1
abetting,1
abhorrent,1
abiding,1
abihabibfeb,1
abruptly,1
absent,1
absorbed,1
abstained,1
absurdly,1
abusers,1
abysmal,1
academi,1
acceleration,1
accent,1
acceptable,1
acceptance,1
accessible,1
acclaimed,1
accommodate,1
accommodations,1
accomplish,1
accomplishments,1
accordeon,1
accordingly,1
accountability,1
accumulations,1
accusers,1
accuses,1
achievements,1
achieving,1
acknowledges,1
acknowledging,1
acouple,1
acquisitions,1
activemeasures,1
activistminded,1
adalbi,1
adamant,1
addicted,1
additions,1
adele,1
adhere,1
adjudicated,1
adm,1
admiring,1
admiringly,1
admits,1
adolescent,1
adolf,1
adoptions,1
adoration,1
advanced,1
advances,1
adversarial,1
adversary,1
advertise,1
advertisers,1
advise,1
advises,1
advising,1
advocates,1
affection,1
affiliate,1
affirmative,1
afflicted,1
afield,1
afoul,1
africanamericans,1
afterthought,1
afterward,1
ages,1
aggravate,1
aggressions,1
agitate,1
agitated,1
agitates,1
agitating,1
agitators,1
agonies,1
agonize,1
agriculture,1
aguila,1
agustin,1
airing,1
airlinestyle,1
airpower,1
alabamas,1
alarm,1
alas,1
alassads,1
alekperov,1
aleksandra,1
alexei,1
algerd,1
ali,1
alias,1
alicia,1
alienated,1
alignment,1
alike,1
alimam,1
alina,1
allamerican,1
allay,1
allegation,1
allege,1
alleging,1
alleviates,1
allmattnyt,1
allocated,1
allot,1
allotted,1
allout,1
alltooamerican,1
alluding,1
almaliki,1
almighty,1
almonitor,1
alotaiba,1
alphabet,1
alter,1
altercations,1
alternating,1
alternatives,1
althani,1
altogether,1
ambiguous,1
ambitions,1
ambitious,1
amendments,1
americanbased,1
americanled,1
americanorchestrated,1
amit,1
ammunition,1
amorality,1
amorphous,1
amounts,1
ample,1
amplification,1
amplify,1
amplifying,1
amy,1
ana,1
analogies,1
analyzed,1
analyzes,1
anarchic,1
anatoly,1
ancestral,1
anchor,1
anchored,1
andrei,1
anecdotal,1
anecdotes,1
anew,1
angel,1
angelico,1
animals,1
animated,1
animosity,1
annexes,1
annexing,1
annihilation,1
anniversary,1
annotated,1
announces,1
annoyed,1
answering,1
antagonizing,1
antiaircraft,1
antiamerican,1
antiballistic,1
anticipated,1
anticipates,1
anticlinton,1
anticompetitive,1
antidemocratic,1
antidieting,1
antieu,1
antiimmigrant,1
antiimmigration,1
antilatino,1
antimonopoly,1
antinato,1
antipropaganda,1
antiregime,1
antirussian,1
antivirus,1
antnio,1
antonia,1
anxious,1
anyway,1
apathy,1
apolitical,1
apologizes,1
apology,1
apologylike,1
apoplectic,1
appalling,1
appeasement,1
appeasing,1
appelbaum,1
appellate,1
applaud,1
applauded,1
applicant,1
appreciated,1
approving,1
approvingly,1
approximately,1
arabiclanguage,1
arash,1
arbitrary,1
arbitrators,1
architect,1
archives,1
argentina,1
ari,1
aridi,1
aries,1
arisen,1
arkady,1
arkansas,1
armendariz,1
armies,1
armored,1
arnold,1
aroused,1
arrange,1
arrangements,1
array,1
arrayed,1
arriving,1
arrogance,1
arsenal,1
arsenals,1
art,1
arun,1
ascendant,1
ascending,1
asenate,1
ash,1
ashleigh,1
ashley,1
asiabriefingnytimes,1
asianamerican,1
asks,1
aspect,1
aspects,1
aspired,1
assads,1
assailed,1
assassinations,1
assembled,1
assent,1
asserting,1
assessed,1
assessing,1
assiduous,1
assiduously,1
assign,1
assigned,1
assignments,1
associating,1
associations,1
assumption,1
assumptions,1
assurance,1
assuring,1
asthma,1
asymmetric,1
athleticism,1
atlanta,1
atrisk,1
atrocities,1
attackhacking,1
attained,1
attendance,1
attitudes,1
attorneyclient,1
attract,1
attracting,1
attractive,1
attributes,1
attribution,1
atul,1
audacious,1
audios,1
auditable,1
auditors,1
audits,1
authenticity,1
authoritarians,1
authorize,1
auto,1
autocracy,1
autocrat,1
automaker,1
automakers,1
automatically,1
automation,1
automotive,1
availability,1
avarice,1
avatar,1
avengers,1
avenues,1
avilla,1
aviv,1
avoidance,1
avoids,1
avow,1
awarded,1
awareness,1
awash,1
awkward,1
awkwardly,1
axis,1
backandforth,1
backer,1
backers,1
backlogged,1
backs,1
backtoschool,1
backward,1
backyard,1
badges,1
bag,1
bags,1
bahrain,1
bait,1
bakerapril,1
bakerfeb,1
bakerjan,1
balancing,1
baldfaced,1
balkan,1
balls,1
banana,1
band,1
banish,1
bankrolled,1
bankruptcies,1
banquets,1
bans,1
banters,1
baptist,1
baquet,1
barcelona,1
barebones,1
bares,1
bargaining,1
barks,1
barons,1
barrel,1
barrett,1
barry,1
baseball,1
baseless,1
basement,1
bases,1
bash,1
basically,1
basket,1
basta,1
bathing,1
bathrobes,1
battalion,1
battery,1
bayer,1
bayou,1
bbcs,1
beat,1
beauty,1
beefed,1
beg,1
begged,1
begging,1
begins,1
behave,1
behaved,1
beijings,1
belarusian,1
beleaguered,1
belittling,1
bell,1
belligerent,1
bells,1
belong,1
beloved,1
belowtheradar,1
belt,1
beneficial,1
beneficiaries,1
benmenashe,1
benner,1
bennerfeb,1
berate,1
berlin,1
beseeched,1
betraying,1
bets,1
beyrle,1
bharatiya,1
bible,1
bid,1
bidder,1
biden,1
billboards,1
billiards,1
billy,1
binding,1
binyamin,1
biography,1
birth,1
bits,1
bizarrely,1
blackandwhite,1
blacklist,1
blames,1
bland,1
blanket,1
blast,1
blasted,1
blasting,1
blatant,1
blessed,1
blindly,1
blithely,1
blitz,1
blockade,1
blocking,1
bloody,1
blue,1
blueprint,1
blunter,1
blur,1
blurring,1
boards,1
boast,1
boasting,1
bodde,1
bodyguard,1
boehner,1
bogacheva,1
boggarts,1
bogus,1
bold,1
bollywood,1
bolstered,1
boltons,1
bomb,1
bombshell,1
bombshells,1
bombthrowing,1
bondage,1
bone,1
bones,1
boogeyman,1
booking,1
boom,1
boon,1
boost,1
booster,1
bordering,1
bornintheu,1
bortnikov,1
bossert,1
bosses,1
boston,1
bosworth,1
botched,1
bothered,1
boudreauxs,1
boulder,1
bound,1
bounds,1
bouquet,1
bouquets,1
bovda,1
bowers,1
bowmancambridge,1
bowmandorian,1
boycotted,1
boyle,1
bp,1
brace,1
brag,1
bragged,1
brain,1
branchs,1
branded,1
brandeis,1
branders,1
branding,1
brands,1
bravado,1
brave,1
breached,1
breaches,1
bread,1
breakdown,1
breakers,1
breaks,1
breakup,1
breath,1
breathe,1
breathes,1
breathing,1
breathless,1
breathtaking,1
brendan,1
brexit,1
brezhnev,1
briarpatch,1
brick,1
briefingnytimes,1
brigades,1
briggs,1
bristled,1
bristol,1
bristolmyers,1
britons,1
broached,1
broadening,1
brochures,1
brokerage,1
brokering,1
bronchitis,1
bronfman,1
bronx,1
brownsville,1
brush,1
brusque,1
brussels,1
bsee,1
bubble,1
bucket,1
buell,1
buells,1
bugs,1
bulgaria,1
bunny,1
buoy,1
burdened,1
burdens,1
burdensome,1
burglars,1
burlington,1
burns,1
burnsnov,1
burqas,1
burrs,1
burst,1
bury,1
bushromneymccain,1
businessmans,1
businesss,1
businessweek,1
busy,1
buttress,1
buttressed,1
buyin,1
buyout,1
buyouts,1
buzzfeedben,1
bypass,1
bypassed,1
bystander,1
bystrov,1
cabin,1
cadence,1
cadre,1
cafe,1
cajun,1
calaises,1
calculate,1
calculating,1
calender,1
californias,1
caliphate,1
camaraderie,1
cambodia,1
camera,1
cameras,1
campaigning,1
canadabased,1
candid,1
candlelit,1
candles,1
candor,1
cantarow,1
cantium,1
cantiums,1
capabilities,1
capable,1
caper,1
capitalism,1
capped,1
caption,1
captive,1
capture,1
caravan,1
carcasses,1
careened,1
cares,1
caressed,1
cargo,1
carlin,1
carriage,1
carrie,1
cartoon,1
cartoonish,1
carve,1
carveout,1
carving,1
caseyaug,1
caste,1
castigated,1
castille,1
casts,1
catchy,1
cater,1
catholic,1
catholicism,1
cato,1
caucus,1
causing,1
caveats,1
caviar,1
cayman,1
cd,1
cecchis,1
ceilings,1
celebrate,1
celebrating,1
cellphones,1
cement,1
cemented,1
censored,1
census,1
centrals,1
centrism,1
certified,1
chaffetz,1
chafing,1
chairwoman,1
chalked,1
challenged,1
challenger,1
chambers,1
championed,1
championing,1
champions,1
chan,1
chancellor,1
chants,1
chapter,1
characteristically,1
characterization,1
characterizes,1
characters,1
charitable,1
charlatan,1
charlesmblow,1
charliesavage,1
charlotte,1
charmed,1
charts,1
chase,1
chastened,1
chastised,1
chatted,1
chblownytimes,1
cheaply,1
cheat,1
checked,1
checks,1
chef,1
cheramies,1
cherwitz,1
chess,1
chest,1
chester,1
chet,1
chett,1
chicago,1
chicken,1
chickens,1
chiding,1
chilling,1
chime,1
chips,1
chirac,1
chocolate,1
choir,1
chomsky,1
chooses,1
choreographed,1
choreography,1
chose,1
chosen,1
chozick,1
christine,1
christmas,1
christs,1
christy,1
chronicles,1
chronicling,1
chronological,1
chrysler,1
churn,1
chutzpah,1
cigars,1
cincinnati,1
cinema,1
circa,1
circled,1
circular,1
circulated,1
circus,1
citations,1
cite,1
citizenry,1
citys,1
civilian,1
clamoring,1
clandestine,1
clarence,1
clarify,1
clarifying,1
clarke,1
clash,1
clashed,1
classfamilies,1
clay,1
cleaner,1
clearing,1
clemson,1
cleverly,1
cleverness,1
clich,1
cliffords,1
clique,1
cloak,1
cloaked,1
closure,1
cloth,1
clothing,1
clowns,1
clue,1
cluster,1
clusters,1
coalesced,1
cobble,1
cobbled,1
coburnmonterey,1
cocflntxkj,1
cochranefeb,1
cocktail,1
coddling,1
codefendant,1
codirector,1
cody,1
cofounded,1
cohens,1
coifed,1
coinage,1
coincide,1
coincidences,1
coincidentally,1
cokes,1
collaborated,1
collage,1
collapsed,1
collating,1
collect,1
collected,1
collecting,1
collectively,1
collide,1
collision,1
colo,1
colonel,1
colonels,1
colonies,1
colorful,1
colossus,1
columnists,1
columns,1
combed,1
comcwzqahjsc,1
comedians,1
comfort,1
comfortably,1
comkevinroose,1
comkfvsuste,1
comm,1
commandos,1
commenced,1
commentator,1
commentators,1
commented,1
commenting,1
commercially,1
commissioned,1
commissioners,1
commissions,1
committing,1
commodity,1
commonplace,1
communism,1
commuters,1
compatibility,1
compatible,1
compel,1
competitive,1
compiling,1
complacency,1
complaining,1
complexes,1
complicating,1
complicity,1
complying,1
component,1
composed,1
comprehend,1
comprehensively,1
compressor,1
comprising,1
conceal,1
concealed,1
conceded,1
concentrations,1
concept,1
concert,1
concerts,1
concession,1
concessions,1
conciliated,1
concludes,1
conclusive,1
concocted,1
concocting,1
condemns,1
condo,1
conducts,1
conduit,1
confederate,1
confer,1
conferences,1
confessed,1
confessore,1
confine,1
confines,1
confirms,1
conflated,1
conflates,1
conflicted,1
congratulates,1
congratulations,1
congratulatory,1
congresswoman,1
conley,1
consecutive,1
consequence,1
conservatism,1
consideration,1
consists,1
consolidation,1
conspicuously,1
conspiracies,1
constant,1
constantly,1
constituent,1
constituents,1
constitutes,1
constrained,1
constraints,1
constructing,1
consul,1
consulates,1
consult,1
consumerism,1
consummated,1
consumption,1
contains,1
contemporaneous,1
contemporaneously,1
contemporary,1
contemptuously,1
contender,1
contending,1
continent,1
contingent,1
continual,1
continuation,1
contradiction,1
contradicts,1
contretemps,1
contributes,1
contributing,1
contributors,1
controversies,1
conundrum,1
conventional,1
converge,1
convergence,1
conversationending,1
conversion,1
converted,1
convey,1
convincingly,1
cookie,1
cool,1
cooperated,1
cooperates,1
coopted,1
coordination,1
copies,1
copypasted,1
coral,1
corden,1
cores,1
cornerstone,1
cornyn,1
corporatism,1
corralling,1
correctly,1
corresponded,1
correspondents,1
corridor,1
corrupted,1
corrupting,1
corruptly,1
cosby,1
cosmopolitan,1
costing,1
costprohibitive,1
costume,1
cottle,1
cotton,1
coughing,1
coulter,1
councils,1
counselor,1
countdown,1
counteract,1
counteracting,1
counterargument,1
counterfeits,1
counterprotesters,1
counterprotests,1
counterrussian,1
counterweight,1
counterweights,1
countless,1
countrymen,1
coup,1
courageous,1
covered,1
covfefe,1
covidien,1
coward,1
coyly,1
coziness,1
crackdowns,1
cracking,1
craig,1
cranes,1
crates,1
craven,1
craving,1
crawling,1
crazed,1
creator,1
credentials,1
credited,1
credulity,1
creek,1
criminalizes,1
crippled,1
crisscrossed,1
critique,1
crocus,1
crony,1
crops,1
crosscountry,1
crosses,1
crossfire,1
crossings,1
crosssection,1
crow,1
crowbar,1
crowdsourced,1
crows,1
crucially,1
crudely,1
crusaded,1
crushing,1
crust,1
cry,1
crystalclear,1
cuban,1
cubes,1
cubic,1
cubicles,1
cues,1
culmination,1
culprit,1
culprits,1
cultivated,1
cults,1
cumbersome,1
curator,1
curbing,1
curled,1
currents,1
curry,1
curtailing,1
custody,1
cutlets,1
cutout,1
cutting,1
cyber,1
cyberactivities,1
cyberactivity,1
cybercapabilities,1
cybercooperation,1
cyberefforts,1
cyberforensics,1
cyberinfrastructure,1
cyberspace,1
cynical,1
cynicism,1
cypriot,1
cyprus,1
czaputowicz,1
czar,1
czech,1
daiichi,1
dallas,1
damagecontrol,1
damn,1
damning,1
dampening,1
danang,1
danny,1
dara,1
dargis,1
darker,1
darrell,1
das,1
database,1
dating,1
daughters,1
davenport,1
davidklion,1
dawah,1
dawn,1
dayslong,1
deadlines,1
dealer,1
dealmaking,1
dearborn,1
debating,1
debbie,1
decadence,1
decadently,1
decadeslong,1
decadesold,1
decency,1
decent,1
decentralized,1
deception,1
deceptive,1
decertified,1
decidedly,1
decides,1
decisionmaking,1
deck,1
declarations,1
declaring,1
declassification,1
declassified,1
declassifying,1
declines,1
declining,1
dedicating,1
deed,1
deeds,1
deepen,1
deepens,1
deeppocketed,1
deepsea,1
deescalate,1
deescalation,1
defamed,1
defaulted,1
defensible,1
deferred,1
defiant,1
deficiencies,1
defined,1
defines,1
deflecting,1
deforested,1
defunct,1
defusing,1
defy,1
degenerated,1
degrading,1
degrees,1
delays,1
delegate,1
delegated,1
delegation,1
delegations,1
delegitimize,1
deliberate,1
deliberative,1
delicious,1
delight,1
delineating,1
delivery,1
delovoy,1
delray,1
delta,1
deluge,1
deluxe,1
dem,1
demagogue,1
demagogues,1
demean,1
dementia,1
demining,1
demonstrable,1
demonstrably,1
demonstrating,1
demoralizing,1
deniability,1
denigrate,1
denigrates,1
dennis,1
denunciations,1
departing,1
dependent,1
depicts,1
deplore,1
deploy,1
deployment,1
deploys,1
deposed,1
deposit,1
deposition,1
depressed,1
deprives,1
dept,1
depths,1
deputies,1
derail,1
derailed,1
derangement,1
deregulatory,1
deride,1
derided,1
derision,1
derogatory,1
descent,1
desert,1
deserves,1
deserving,1
designated,1
designer,1
desist,1
despises,1
despots,1
destination,1
destined,1
destiny,1
destroying,1
destruction,1
detained,1
detected,1
detectors,1
deteriorated,1
determinative,1
deterred,1
deterrence,1
deterrent,1
dethrone,1
detonated,1
detractors,1
develops,1
devised,1
devlin,1
devoid,1
dexterity,1
diatribes,1
dichotomy,1
dickered,1
dictate,1
dictatorships,1
die,1
diet,1
dieting,1
differ,1
differed,1
differs,1
digitalonly,1
dimly,1
dined,1
dingell,1
diogenes,1
dior,1
dip,1
directing,1
directive,1
diresta,1
disappear,1
disappeared,1
disappointing,1
disarmament,1
disavow,1
disbelief,1
discharge,1
discipline,1
discomfort,1
disconcerting,1
disconnect,1
disconnected,1
discount,1
discounted,1
discourage,1
discouraged,1
discouragement,1
discourse,1
discovering,1
discovers,1
discredited,1
discrediting,1
discreet,1
discriminate,1
disdain,1
disease,1
disenchanted,1
disenfranchisement,1
disengage,1
disgraced,1
disguise,1
disgusted,1
disgusting,1
disharmony,1
dishonesty,1
disincentivizes,1
dismantled,1
dismayed,1
dismissing,1
dismissiveness,1
disney,1
disneyland,1
disorder,1
disorders,1
disorienting,1
disparage,1
disparate,1
dispatch,1
dispatching,1
dispense,1
dispersed,1
disposable,1
disposition,1
disregarding,1
disregards,1
disreputable,1
disrupting,1
disruption,1
disruptions,1
disruptive,1
dissatisfaction,1
dissemination,1
dissolution,1
distancing,1
distant,1
distasteful,1
distortion,1
distracted,1
distracting,1
distribution,1
districts,1
distrusted,1
disturbing,1
disturbingly,1
ditched,1
dive,1
diverged,1
diversified,1
diversion,1
diversity,1
diverted,1
divest,1
diving,1
divisiveness,1
divulge,1
dj,1
docket,1
doctors,1
documentable,1
documentation,1
